Date,Time,Zone,Device,PPM,VOC
12/22/2021,00:17,Zone1,T2,552,23
12/22/2021,00:17,Zone2,T1,678,42
12/22/2021,00:17,Zone2,T2,434,5
12/22/2021,00:17,Zone1,T3,0,0
12/22/2021,00:17,Zone1,T4,0,0
12/22/2021,00:19,Zone1,T1,895,75
12/22/2021,00:19,Zone1,T2,552,23
12/22/2021,00:19,Zone2,T1,683,43
12/22/2021,00:19,Zone2,T2,444,6
12/22/2021,00:19,Zone1,T3,0,0
12/22/2021,00:19,Zone1,T4,0,0
12/22/2021,00:21,Zone1,T1,942,82
12/22/2021,00:21,Zone1,T2,552,23
12/22/2021,00:21,Zone2,T1,672,41
12/22/2021,00:21,Zone2,T2,471,10
12/22/2021,00:21,Zone1,T3,0,0
12/22/2021,00:21,Zone1,T4,0,0
12/22/2021,00:23,Zone1,T1,834,66
12/22/2021,00:23,Zone1,T2,552,23
12/22/2021,00:23,Zone2,T1,683,43
12/22/2021,00:23,Zone2,T2,537,20
12/22/2021,00:23,Zone1,T3,0,0
12/22/2021,00:23,Zone1,T4,0,0
12/22/2021,00:24,Zone1,T1,834,66
12/22/2021,00:24,Zone1,T2,552,23
12/22/2021,00:24,Zone2,T1,692,44
12/22/2021,00:24,Zone2,T2,413,1
12/22/2021,00:24,Zone1,T3,0,0
12/22/2021,00:24,Zone1,T4,0,0
12/22/2021,00:25,Zone1,T1,887,74
12/22/2021,00:25,Zone1,T2,552,23
12/22/2021,00:25,Zone2,T1,666,40
12/22/2021,00:25,Zone2,T2,582,27
12/22/2021,00:28,Zone1,T1,895,75
12/22/2021,00:28,Zone1,T2,552,23
12/22/2021,00:28,Zone2,T1,675,41
12/22/2021,00:28,Zone2,T2,437,5
12/22/2021,00:28,Zone1,T3,0,0
12/22/2021,00:28,Zone1,T4,0,0
12/22/2021,00:31,Zone1,T1,891,74
12/22/2021,00:31,Zone1,T2,552,23
12/22/2021,00:31,Zone2,T1,690,44
12/22/2021,00:31,Zone2,T2,410,1
12/22/2021,00:33,Zone1,T1,874,72
12/22/2021,00:33,Zone1,T2,552,23
12/22/2021,00:33,Zone2,T1,665,40
12/22/2021,00:33,Zone2,T2,426,3
12/22/2021,00:33,Zone1,T3,0,0
12/22/2021,00:33,Zone1,T4,0,0
12/22/2021,00:34,Zone1,T1,874,72
12/22/2021,00:34,Zone1,T2,552,23
12/22/2021,00:35,Zone1,T1,763,55
12/22/2021,00:35,Zone1,T2,552,23
12/22/2021,00:35,Zone2,T1,710,47
12/22/2021,00:35,Zone2,T2,437,5
12/22/2021,00:35,Zone1,T3,0,0
12/22/2021,00:35,Zone1,T4,0,0
12/22/2021,00:37,Zone1,T1,817,63
12/22/2021,00:37,Zone1,T2,552,23
12/22/2021,00:37,Zone2,T1,686,43
12/22/2021,00:37,Zone2,T2,470,10
12/22/2021,00:37,Zone1,T3,0,0
12/22/2021,00:37,Zone1,T4,0,0
12/22/2021,00:38,Zone1,T1,717,48
12/22/2021,00:38,Zone1,T2,552,23
12/22/2021,00:38,Zone2,T1,678,42
12/22/2021,00:38,Zone2,T2,409,1
12/22/2021,00:38,Zone1,T3,0,0
12/22/2021,00:38,Zone1,T4,0,0
12/22/2021,00:39,Zone1,T1,836,66
12/22/2021,00:39,Zone1,T2,552,23
12/22/2021,00:39,Zone2,T1,659,39
12/22/2021,00:39,Zone2,T2,532,20
12/22/2021,00:39,Zone1,T3,0,0
12/22/2021,00:39,Zone1,T4,0,0
12/22/2021,00:40,Zone1,T1,813,62
12/22/2021,00:40,Zone1,T2,552,23
12/22/2021,00:40,Zone2,T1,640,36
12/22/2021,00:40,Zone2,T2,407,1
12/22/2021,00:40,Zone1,T3,0,0
12/22/2021,00:40,Zone1,T4,0,0
12/22/2021,00:41,Zone1,T1,759,54
12/22/2021,00:41,Zone1,T2,552,23
12/22/2021,00:41,Zone2,T1,653,38
12/22/2021,00:41,Zone2,T2,591,29
12/22/2021,00:41,Zone1,T3,0,0
12/22/2021,00:41,Zone1,T4,0,0
12/22/2021,00:42,Zone1,T1,827,65
12/22/2021,00:42,Zone1,T2,552,23
12/22/2021,00:42,Zone2,T1,653,38
12/22/2021,00:42,Zone2,T2,426,3
12/22/2021,00:43,Zone1,T1,813,62
12/22/2021,00:43,Zone1,T2,552,23
12/22/2021,00:44,Zone1,T1,742,52
12/22/2021,00:44,Zone1,T2,552,23
12/22/2021,00:44,Zone2,T1,646,37
12/22/2021,00:44,Zone2,T2,432,4
12/22/2021,00:46,Zone1,T1,793,59
12/22/2021,00:46,Zone1,T2,552,23
12/22/2021,00:46,Zone2,T1,666,40
12/22/2021,00:46,Zone2,T2,481,12
12/22/2021,00:46,Zone1,T3,0,0
12/22/2021,00:46,Zone1,T4,0,0
12/22/2021,00:47,Zone1,T1,780,57
12/22/2021,00:47,Zone1,T2,552,23
12/22/2021,00:47,Zone2,T1,666,40
12/22/2021,00:47,Zone2,T2,403,0
12/22/2021,00:47,Zone1,T3,0,0
12/22/2021,00:47,Zone1,T4,0,0
12/22/2021,00:48,Zone1,T1,813,62
12/22/2021,00:48,Zone1,T2,552,23
12/22/2021,00:48,Zone2,T1,653,38
12/22/2021,00:48,Zone2,T2,552,23
12/22/2021,00:48,Zone1,T3,0,0
12/22/2021,00:48,Zone1,T4,0,0
12/22/2021,00:49,Zone1,T1,757,54
12/22/2021,00:49,Zone1,T2,552,23
12/22/2021,00:49,Zone2,T1,653,38
12/22/2021,00:49,Zone2,T2,410,1
12/22/2021,00:49,Zone1,T3,0,0
12/22/2021,00:49,Zone1,T4,0,0
12/22/2021,00:50,Zone1,T1,740,51
12/22/2021,00:50,Zone1,T2,552,23
12/22/2021,00:50,Zone2,T1,653,38
12/22/2021,00:50,Zone2,T2,588,28
12/22/2021,00:51,Zone1,T1,638,36
12/22/2021,00:51,Zone1,T2,552,23
12/22/2021,00:51,Zone2,T1,699,45
12/22/2021,00:51,Zone2,T2,423,3
12/22/2021,00:51,Zone1,T3,0,0
12/22/2021,00:51,Zone1,T4,0,0
12/22/2021,00:52,Zone1,T1,791,59
12/22/2021,00:52,Zone1,T2,552,23
12/22/2021,00:52,Zone2,T1,653,38
12/22/2021,00:52,Zone2,T2,627,34
12/22/2021,00:52,Zone1,T3,0,0
12/22/2021,00:52,Zone1,T4,0,0
12/22/2021,00:53,Zone1,T1,697,45
12/22/2021,00:53,Zone1,T2,552,23
12/22/2021,00:53,Zone2,T1,678,42
12/22/2021,00:53,Zone2,T2,413,1
12/22/2021,00:53,Zone1,T3,0,0
12/22/2021,00:53,Zone1,T4,0,0
12/22/2021,00:54,Zone1,T1,688,43
12/22/2021,00:54,Zone1,T2,552,23
12/22/2021,00:54,Zone2,T1,637,36
12/22/2021,00:54,Zone2,T2,400,0
12/22/2021,00:54,Zone1,T3,0,0
12/22/2021,00:54,Zone1,T4,0,0
12/22/2021,00:55,Zone1,T1,746,52
12/22/2021,00:55,Zone1,T2,552,23
12/22/2021,00:55,Zone2,T1,640,36
12/22/2021,00:55,Zone2,T2,485,12
12/22/2021,00:55,Zone1,T3,0,0
12/22/2021,00:55,Zone1,T4,0,0
12/22/2021,00:56,Zone1,T1,735,51
12/22/2021,00:56,Zone1,T2,552,23
12/22/2021,00:56,Zone2,T1,646,37
12/22/2021,00:56,Zone2,T2,414,2
12/22/2021,00:56,Zone1,T3,0,0
12/22/2021,00:56,Zone1,T4,0,0
12/22/2021,00:57,Zone1,T1,656,39
12/22/2021,00:57,Zone1,T2,552,23
12/22/2021,00:57,Zone2,T1,678,42
12/22/2021,00:57,Zone2,T2,597,30
12/22/2021,00:57,Zone1,T3,0,0
12/22/2021,00:57,Zone1,T4,0,0
12/22/2021,00:59,Zone1,T1,708,46
12/22/2021,00:59,Zone1,T2,552,23
12/22/2021,00:59,Zone2,T1,629,34
12/22/2021,00:59,Zone2,T2,620,33
12/22/2021,00:59,Zone1,T3,0,0
12/22/2021,00:59,Zone1,T4,0,0
12/22/2021,01:00,Zone1,T1,633,35
12/22/2021,01:00,Zone1,T2,552,23
12/22/2021,01:00,Zone2,T1,652,38
12/22/2021,01:00,Zone2,T2,433,5
12/22/2021,01:00,Zone1,T3,0,0
12/22/2021,01:00,Zone1,T4,0,0
12/22/2021,01:01,Zone1,T1,746,52
12/22/2021,01:01,Zone1,T2,552,23
12/22/2021,01:01,Zone2,T1,645,37
12/22/2021,01:01,Zone2,T2,407,1
12/22/2021,01:02,Zone1,T1,746,52
12/22/2021,01:02,Zone1,T2,552,23
12/22/2021,01:02,Zone2,T1,679,42
12/22/2021,01:02,Zone2,T2,491,13
12/22/2021,01:02,Zone1,T3,0,0
12/22/2021,01:02,Zone1,T4,0,0
12/22/2021,01:03,Zone1,T1,656,39
12/22/2021,01:03,Zone1,T2,552,23
12/22/2021,01:03,Zone2,T1,652,38
12/22/2021,01:03,Zone2,T2,400,0
12/22/2021,01:03,Zone1,T3,0,0
12/22/2021,01:03,Zone1,T4,0,0
12/22/2021,01:04,Zone1,T1,702,46
12/22/2021,01:04,Zone1,T2,552,23
12/22/2021,01:04,Zone2,T1,645,37
12/22/2021,01:04,Zone2,T2,551,23
12/22/2021,01:04,Zone1,T3,0,0
12/22/2021,01:04,Zone1,T4,0,0
12/22/2021,01:05,Zone1,T1,702,46
12/22/2021,01:05,Zone1,T2,552,23
12/22/2021,01:05,Zone2,T1,629,34
12/22/2021,01:05,Zone2,T2,417,2
12/22/2021,01:05,Zone1,T3,0,0
12/22/2021,01:05,Zone1,T4,0,0
12/22/2021,01:06,Zone1,T1,638,36
12/22/2021,01:06,Zone1,T2,552,23
12/22/2021,01:06,Zone2,T1,634,35
12/22/2021,01:06,Zone2,T2,606,31
12/22/2021,01:06,Zone1,T3,0,0
12/22/2021,01:06,Zone1,T4,0,0
12/22/2021,01:07,Zone1,T1,740,51
12/22/2021,01:07,Zone1,T2,552,23
12/22/2021,01:07,Zone2,T1,653,38
12/22/2021,01:07,Zone2,T2,425,3
12/22/2021,01:07,Zone1,T3,0,0
12/22/2021,01:07,Zone1,T4,0,0
12/22/2021,01:08,Zone1,T1,704,46
12/22/2021,01:08,Zone1,T2,552,23
12/22/2021,01:08,Zone2,T1,649,37
12/22/2021,01:08,Zone2,T2,569,25
12/22/2021,01:08,Zone1,T3,0,0
12/22/2021,01:08,Zone1,T4,0,0
12/22/2021,01:09,Zone1,T1,643,37
12/22/2021,01:09,Zone1,T2,552,23
12/22/2021,01:09,Zone2,T1,631,35
12/22/2021,01:09,Zone2,T2,450,7
12/22/2021,01:09,Zone1,T3,0,0
12/22/2021,01:09,Zone1,T4,0,0
12/22/2021,01:11,Zone1,T1,708,46
12/22/2021,01:11,Zone1,T2,552,23
12/22/2021,01:11,Zone2,T1,653,38
12/22/2021,01:11,Zone2,T2,507,16
12/22/2021,01:11,Zone1,T3,0,0
12/22/2021,01:11,Zone1,T4,0,0
12/22/2021,01:12,Zone1,T1,638,36
12/22/2021,01:12,Zone1,T2,552,23
12/22/2021,01:12,Zone2,T1,641,36
12/22/2021,01:12,Zone2,T2,403,0
12/22/2021,01:12,Zone1,T3,0,0
12/22/2021,01:12,Zone1,T4,0,0
12/22/2021,01:13,Zone1,T1,692,44
12/22/2021,01:13,Zone1,T2,552,23
12/22/2021,01:13,Zone2,T1,620,33
12/22/2021,01:13,Zone2,T2,584,28
12/22/2021,01:13,Zone1,T3,0,0
12/22/2021,01:13,Zone1,T4,0,0
12/22/2021,01:14,Zone1,T1,652,38
12/22/2021,01:14,Zone1,T2,552,23
12/22/2021,01:14,Zone2,T1,649,37
12/22/2021,01:14,Zone2,T2,422,3
12/22/2021,01:15,Zone1,T1,607,31
12/22/2021,01:15,Zone1,T2,552,23
12/22/2021,01:15,Zone2,T1,641,36
12/22/2021,01:15,Zone2,T2,623,33
12/22/2021,01:15,Zone1,T3,0,0
12/22/2021,01:15,Zone1,T4,0,0
12/22/2021,01:16,Zone1,T1,704,46
12/22/2021,01:16,Zone1,T2,552,23
12/22/2021,01:16,Zone2,T1,634,35
12/22/2021,01:16,Zone2,T2,439,5
12/22/2021,01:16,Zone1,T3,0,0
12/22/2021,01:16,Zone1,T4,0,0
12/22/2021,01:17,Zone1,T1,650,38
12/22/2021,01:17,Zone1,T2,552,23
12/22/2021,01:17,Zone2,T1,652,38
12/22/2021,01:17,Zone2,T2,473,11
12/22/2021,01:17,Zone1,T3,0,0
12/22/2021,01:17,Zone1,T4,0,0
12/22/2021,01:18,Zone1,T1,633,35
12/22/2021,01:18,Zone1,T2,552,23
12/22/2021,01:18,Zone2,T1,660,39
12/22/2021,01:18,Zone2,T2,470,10
12/22/2021,01:18,Zone1,T3,0,0
12/22/2021,01:18,Zone1,T4,0,0
12/22/2021,01:19,Zone1,T1,615,32
12/22/2021,01:19,Zone1,T2,552,23
12/22/2021,01:19,Zone2,T1,624,34
12/22/2021,01:19,Zone2,T2,400,0
12/22/2021,01:19,Zone1,T3,0,0
12/22/2021,01:19,Zone1,T4,0,0
12/22/2021,01:20,Zone1,T1,712,47
12/22/2021,01:20,Zone1,T2,552,23
12/22/2021,01:20,Zone2,T1,646,37
12/22/2021,01:20,Zone2,T2,588,28
12/22/2021,01:20,Zone1,T3,0,0
12/22/2021,01:20,Zone1,T4,0,0
12/22/2021,01:21,Zone1,T1,612,32
12/22/2021,01:21,Zone1,T2,552,23
12/22/2021,01:21,Zone2,T1,646,37
12/22/2021,01:21,Zone2,T2,428,4
12/22/2021,01:22,Zone1,T1,712,47
12/22/2021,01:22,Zone1,T2,552,23
12/22/2021,01:22,Zone2,T1,646,37
12/22/2021,01:22,Zone2,T2,627,34
12/22/2021,01:22,Zone1,T3,0,0
12/22/2021,01:22,Zone1,T4,0,0
12/22/2021,01:23,Zone1,T1,641,36
12/22/2021,01:23,Zone1,T2,552,23
12/22/2021,01:23,Zone2,T1,624,34
12/22/2021,01:23,Zone2,T2,434,5
12/22/2021,01:23,Zone1,T3,0,0
12/22/2021,01:23,Zone1,T4,0,0
12/22/2021,01:24,Zone1,T1,637,36
12/22/2021,01:24,Zone1,T2,552,23
12/22/2021,01:24,Zone2,T1,633,35
12/22/2021,01:24,Zone2,T2,428,4
12/22/2021,01:24,Zone1,T3,0,0
12/22/2021,01:24,Zone1,T4,0,0
12/22/2021,01:25,Zone1,T1,567,25
12/22/2021,01:25,Zone1,T2,552,23
12/22/2021,01:25,Zone2,T1,603,30
12/22/2021,01:25,Zone2,T2,488,13
12/22/2021,01:26,Zone1,T1,686,43
12/22/2021,01:26,Zone1,T2,552,23
12/22/2021,01:26,Zone2,T1,640,36
12/22/2021,01:26,Zone2,T2,400,0
12/22/2021,01:26,Zone1,T3,0,0
12/22/2021,01:26,Zone1,T4,0,0
12/22/2021,01:27,Zone1,T1,674,41
12/22/2021,01:27,Zone1,T2,552,23
12/22/2021,01:27,Zone2,T1,640,36
12/22/2021,01:27,Zone2,T2,541,21
12/22/2021,01:28,Zone1,T1,629,34
12/22/2021,01:28,Zone1,T2,552,23
12/22/2021,01:28,Zone2,T1,633,35
12/22/2021,01:28,Zone2,T2,413,1
12/22/2021,01:28,Zone1,T3,0,0
12/22/2021,01:28,Zone1,T4,0,0
12/22/2021,01:29,Zone1,T1,643,37
12/22/2021,01:29,Zone1,T2,552,23
12/22/2021,01:29,Zone2,T1,646,37
12/22/2021,01:29,Zone2,T2,602,30
12/22/2021,01:29,Zone1,T3,0,0
12/22/2021,01:29,Zone1,T4,0,0
12/22/2021,01:30,Zone1,T1,638,36
12/22/2021,01:30,Zone1,T2,552,23
12/22/2021,01:30,Zone2,T1,629,34
12/22/2021,01:30,Zone2,T2,434,5
12/22/2021,01:30,Zone1,T3,0,0
12/22/2021,01:30,Zone1,T4,0,0
12/22/2021,01:31,Zone1,T1,580,27
12/22/2021,01:31,Zone1,T2,552,23
12/22/2021,01:31,Zone2,T1,611,32
12/22/2021,01:31,Zone2,T2,555,23
12/22/2021,01:31,Zone1,T3,0,0
12/22/2021,01:31,Zone1,T4,0,0
12/22/2021,01:32,Zone1,T1,686,43
12/22/2021,01:32,Zone1,T2,552,23
12/22/2021,01:32,Zone2,T1,591,29
12/22/2021,01:32,Zone2,T2,456,8
12/22/2021,01:32,Zone1,T3,0,0
12/22/2021,01:32,Zone1,T4,0,0
12/22/2021,01:33,Zone1,T1,653,38
12/22/2021,01:33,Zone1,T2,552,23
12/22/2021,01:33,Zone2,T1,596,29
12/22/2021,01:33,Zone2,T2,403,0
12/22/2021,01:33,Zone1,T3,0,0
12/22/2021,01:33,Zone1,T4,0,0
12/22/2021,01:34,Zone1,T1,566,25
12/22/2021,01:34,Zone1,T2,552,23
12/22/2021,01:34,Zone2,T1,633,35
12/22/2021,01:34,Zone2,T2,506,16
12/22/2021,01:34,Zone1,T3,0,0
12/22/2021,01:34,Zone1,T4,0,0
12/22/2021,01:35,Zone1,T1,641,36
12/22/2021,01:35,Zone1,T2,552,23
12/22/2021,01:35,Zone2,T1,624,34
12/22/2021,01:35,Zone2,T2,403,0
12/22/2021,01:36,Zone1,T1,657,39
12/22/2021,01:36,Zone1,T2,552,23
12/22/2021,01:36,Zone2,T1,574,26
12/22/2021,01:36,Zone2,T2,574,26
12/22/2021,01:36,Zone1,T3,0,0
12/22/2021,01:36,Zone1,T4,0,0
12/22/2021,01:37,Zone1,T1,581,27
12/22/2021,01:37,Zone1,T2,552,23
12/22/2021,01:37,Zone2,T1,629,34
12/22/2021,01:37,Zone2,T2,422,3
12/22/2021,01:37,Zone1,T3,0,0
12/22/2021,01:37,Zone1,T4,0,0
12/22/2021,01:38,Zone1,T1,627,34
12/22/2021,01:38,Zone1,T2,552,23
12/22/2021,01:38,Zone2,T1,629,34
12/22/2021,01:38,Zone2,T2,632,35
12/22/2021,01:39,Zone1,T1,605,31
12/22/2021,01:39,Zone1,T2,552,23
12/22/2021,01:39,Zone2,T1,615,32
12/22/2021,01:39,Zone2,T2,434,5
12/22/2021,01:39,Zone1,T3,0,0
12/22/2021,01:39,Zone1,T4,0,0
12/22/2021,01:40,Zone1,T1,555,23
12/22/2021,01:40,Zone1,T2,552,23
12/22/2021,01:40,Zone2,T1,629,34
12/22/2021,01:40,Zone2,T2,425,3
12/22/2021,01:41,Zone1,T1,645,37
12/22/2021,01:41,Zone1,T2,552,23
12/22/2021,01:41,Zone2,T1,626,34
12/22/2021,01:41,Zone2,T2,477,11
12/22/2021,01:41,Zone1,T3,0,0
12/22/2021,01:41,Zone1,T4,0,0
12/22/2021,01:44,Zone1,T1,634,35
12/22/2021,01:44,Zone1,T2,552,23
12/22/2021,01:44,Zone2,T1,620,33
12/22/2021,01:44,Zone2,T2,419,2
12/22/2021,01:44,Zone1,T3,0,0
12/22/2021,01:44,Zone1,T4,0,0
12/22/2021,01:47,Zone1,T1,629,34
12/22/2021,01:47,Zone1,T2,552,23
12/22/2021,01:47,Zone2,T1,603,30
12/22/2021,01:47,Zone2,T2,409,1
12/22/2021,01:49,Zone1,T1,580,27
12/22/2021,01:49,Zone1,T2,552,23
12/22/2021,01:49,Zone2,T1,614,32
12/22/2021,01:49,Zone2,T2,409,1
12/22/2021,01:49,Zone1,T3,0,0
12/22/2021,01:49,Zone1,T4,0,0
12/22/2021,01:51,Zone1,T1,634,35
12/22/2021,01:51,Zone1,T2,552,23
12/22/2021,01:51,Zone2,T1,614,32
12/22/2021,01:51,Zone2,T2,425,3
12/22/2021,01:51,Zone1,T3,0,0
12/22/2021,01:51,Zone1,T4,0,0
12/22/2021,01:52,Zone1,T1,560,24
12/22/2021,01:52,Zone1,T2,552,23
12/22/2021,01:52,Zone2,T1,591,29
12/22/2021,01:52,Zone2,T2,629,34
12/22/2021,01:52,Zone1,T3,0,0
12/22/2021,01:52,Zone1,T4,0,0
12/22/2021,01:53,Zone1,T1,624,34
12/22/2021,01:53,Zone1,T2,552,23
12/22/2021,01:53,Zone2,T1,586,28
12/22/2021,01:53,Zone2,T2,428,4
12/22/2021,01:53,Zone1,T3,0,0
12/22/2021,01:53,Zone1,T4,0,0
12/22/2021,01:54,Zone1,T1,633,35
12/22/2021,01:54,Zone1,T2,552,23
12/22/2021,01:54,Zone2,T1,596,29
12/22/2021,01:54,Zone2,T2,444,6
12/22/2021,01:54,Zone1,T3,0,0
12/22/2021,01:54,Zone1,T4,0,0
12/22/2021,01:56,Zone1,T1,627,34
12/22/2021,01:56,Zone1,T2,552,23
12/22/2021,01:56,Zone2,T1,588,28
12/22/2021,01:56,Zone2,T2,406,0
12/22/2021,01:56,Zone1,T3,0,0
12/22/2021,01:56,Zone1,T4,0,0
12/22/2021,01:57,Zone1,T1,624,34
12/22/2021,01:57,Zone1,T2,552,23
12/22/2021,01:57,Zone2,T1,596,29
12/22/2021,01:57,Zone2,T2,552,23
12/22/2021,01:57,Zone1,T3,0,0
12/22/2021,01:57,Zone1,T4,0,0
12/22/2021,01:58,Zone1,T1,605,31
12/22/2021,01:58,Zone1,T2,552,23
12/22/2021,01:58,Zone2,T1,611,32
12/22/2021,01:58,Zone2,T2,418,2
12/22/2021,01:58,Zone1,T3,0,0
12/22/2021,01:58,Zone1,T4,0,0
12/22/2021,01:59,Zone1,T1,605,31
12/22/2021,01:59,Zone1,T2,552,23
12/22/2021,01:59,Zone2,T1,615,32
12/22/2021,01:59,Zone2,T2,606,31
12/22/2021,01:59,Zone1,T3,0,0
12/22/2021,01:59,Zone1,T4,0,0
12/22/2021,02:00,Zone1,T1,638,36
12/22/2021,02:00,Zone1,T2,552,23
12/22/2021,02:00,Zone2,T1,566,25
12/22/2021,02:00,Zone2,T2,425,3
12/22/2021,02:00,Zone1,T3,0,0
12/22/2021,02:00,Zone1,T4,0,0
12/22/2021,02:01,Zone1,T1,586,28
12/22/2021,02:01,Zone1,T2,552,23
12/22/2021,02:01,Zone2,T1,600,30
12/22/2021,02:01,Zone2,T2,508,16
12/22/2021,02:01,Zone1,T3,0,0
12/22/2021,02:01,Zone1,T4,0,0
12/22/2021,02:02,Zone1,T1,617,33
12/22/2021,02:02,Zone1,T2,552,23
12/22/2021,02:02,Zone2,T1,600,30
12/22/2021,02:02,Zone2,T2,461,9
12/22/2021,02:03,Zone1,T1,626,34
12/22/2021,02:03,Zone1,T2,552,23
12/22/2021,02:03,Zone2,T1,599,30
12/22/2021,02:03,Zone2,T2,400,0
12/22/2021,02:04,Zone1,T1,626,34
12/22/2021,02:04,Zone1,T2,552,23
12/22/2021,02:04,Zone2,T1,599,30
12/22/2021,02:04,Zone2,T2,522,18
12/22/2021,02:04,Zone1,T3,0,0
12/22/2021,02:04,Zone1,T4,0,0
12/22/2021,02:05,Zone1,T1,574,26
12/22/2021,02:05,Zone1,T2,552,23
12/22/2021,02:05,Zone2,T1,599,30
12/22/2021,02:05,Zone2,T2,411,1
12/22/2021,02:05,Zone1,T3,0,0
12/22/2021,02:05,Zone1,T4,0,0
12/22/2021,02:06,Zone1,T1,646,37
12/22/2021,02:06,Zone1,T2,552,23
12/22/2021,02:06,Zone2,T1,599,30
12/22/2021,02:06,Zone2,T2,593,29
12/22/2021,02:06,Zone1,T3,0,0
12/22/2021,02:06,Zone1,T4,0,0
12/22/2021,02:07,Zone1,T1,596,29
12/22/2021,02:07,Zone1,T2,552,23
12/22/2021,02:07,Zone2,T1,599,30
12/22/2021,02:07,Zone2,T2,422,3
12/22/2021,02:07,Zone1,T3,0,0
12/22/2021,02:07,Zone1,T4,0,0
12/22/2021,02:08,Zone1,T1,555,23
12/22/2021,02:08,Zone1,T2,552,23
12/22/2021,02:08,Zone2,T1,586,28
12/22/2021,02:08,Zone2,T2,604,31
12/22/2021,02:08,Zone1,T3,0,0
12/22/2021,02:08,Zone1,T4,0,0
12/22/2021,02:10,Zone1,T1,631,35
12/22/2021,02:10,Zone1,T2,552,23
12/22/2021,02:10,Zone2,T1,591,29
12/22/2021,02:10,Zone2,T2,403,0
12/22/2021,02:10,Zone1,T3,0,0
12/22/2021,02:10,Zone1,T4,0,0
12/22/2021,02:12,Zone1,T1,615,32
12/22/2021,02:12,Zone1,T2,552,23
12/22/2021,02:12,Zone2,T1,586,28
12/22/2021,02:12,Zone2,T2,421,3
12/22/2021,02:12,Zone1,T3,0,0
12/22/2021,02:12,Zone1,T4,0,0
12/22/2021,02:13,Zone1,T1,589,28
12/22/2021,02:13,Zone1,T2,552,23
12/22/2021,02:13,Zone2,T1,597,30
12/22/2021,02:13,Zone2,T2,613,32
12/22/2021,02:13,Zone1,T3,0,0
12/22/2021,02:13,Zone1,T4,0,0
12/22/2021,02:15,Zone1,T1,615,32
12/22/2021,02:15,Zone1,T2,552,23
12/22/2021,02:15,Zone2,T1,592,29
12/22/2021,02:15,Zone2,T2,488,13
12/22/2021,02:15,Zone1,T3,0,0
12/22/2021,02:15,Zone1,T4,0,0
12/22/2021,02:16,Zone1,T1,624,34
12/22/2021,02:16,Zone1,T2,552,23
12/22/2021,02:16,Zone2,T1,605,31
12/22/2021,02:16,Zone2,T2,470,10
12/22/2021,02:16,Zone1,T3,0,0
12/22/2021,02:16,Zone1,T4,0,0
12/22/2021,02:17,Zone1,T1,575,26
12/22/2021,02:17,Zone1,T2,552,23
12/22/2021,02:17,Zone2,T1,589,28
12/22/2021,02:17,Zone2,T2,400,0
12/22/2021,02:17,Zone1,T3,0,0
12/22/2021,02:17,Zone1,T4,0,0
12/22/2021,02:18,Zone1,T1,624,34
12/22/2021,02:18,Zone1,T2,552,23
12/22/2021,02:18,Zone2,T1,612,32
12/22/2021,02:18,Zone2,T2,539,21
12/22/2021,02:18,Zone1,T3,0,0
12/22/2021,02:18,Zone1,T4,0,0
12/22/2021,02:19,Zone1,T1,620,33
12/22/2021,02:19,Zone1,T2,552,23
12/22/2021,02:19,Zone2,T1,578,27
12/22/2021,02:19,Zone2,T2,413,1
12/22/2021,02:19,Zone1,T3,0,0
12/22/2021,02:19,Zone1,T4,0,0
12/22/2021,02:22,Zone1,T1,586,28
12/22/2021,02:22,Zone1,T2,552,23
12/22/2021,02:22,Zone2,T1,592,29
12/22/2021,02:22,Zone2,T2,575,26
12/22/2021,02:22,Zone1,T3,0,0
12/22/2021,02:22,Zone1,T4,0,0
12/22/2021,02:23,Zone1,T1,543,21
12/22/2021,02:23,Zone1,T2,552,23
12/22/2021,02:23,Zone2,T1,603,30
12/22/2021,02:23,Zone2,T2,463,9
12/22/2021,02:23,Zone1,T3,0,0
12/22/2021,02:23,Zone1,T4,0,0
12/22/2021,02:24,Zone1,T1,631,35
12/22/2021,02:24,Zone1,T2,552,23
12/22/2021,02:24,Zone2,T1,577,26
12/22/2021,02:24,Zone2,T2,409,1
12/22/2021,02:24,Zone1,T3,0,0
12/22/2021,02:24,Zone1,T4,0,0
12/22/2021,02:25,Zone1,T1,626,34
12/22/2021,02:25,Zone1,T2,552,23
12/22/2021,02:25,Zone2,T1,588,28
12/22/2021,02:25,Zone2,T2,519,18
12/22/2021,02:25,Zone1,T3,0,0
12/22/2021,02:25,Zone1,T4,0,0
12/22/2021,02:26,Zone1,T1,565,25
12/22/2021,02:26,Zone1,T2,552,23
12/22/2021,02:26,Zone2,T1,603,30
12/22/2021,02:26,Zone2,T2,425,3
12/22/2021,02:27,Zone1,T1,586,28
12/22/2021,02:27,Zone1,T2,552,23
12/22/2021,02:27,Zone2,T1,588,28
12/22/2021,02:27,Zone2,T2,586,28
12/22/2021,02:27,Zone1,T3,0,0
12/22/2021,02:27,Zone1,T4,0,0
12/22/2021,02:28,Zone1,T1,631,35
12/22/2021,02:28,Zone1,T2,552,23
12/22/2021,02:28,Zone2,T1,588,28
12/22/2021,02:28,Zone2,T2,425,3
12/22/2021,02:28,Zone1,T3,0,0
12/22/2021,02:28,Zone1,T4,0,0
12/22/2021,02:29,Zone1,T1,555,23
12/22/2021,02:29,Zone1,T2,552,23
